-3.37143,-0.6707,RED;
-3.11806,-1.29163,RED;
-2.7542,-1.84039,RED;
-2.29804,-2.29815,RED;
-1.77082,-2.65035,RED;
-1.19581,-2.88715,RED;
-0.59739,-3.00367,RED;
0.00008,-3,RED;
0.57315,-2.88104,RED;
1.10029,-2.65612,RED;
1.5626,-2.33847,RED;
1.9446,-1.94449,RED;
2.23462,-1.49303,RED;
2.42521,-1.00447,RED;
2.51328,-0.49985,RED;
2.5,0.00007,RED;
2.39065,0.4756,RED;
2.19419,0.90894,RED;
1.92273,1.28482,RED;
1.59094,1.59104,RED;
1.21525,1.81888,RED;
0.81314,1.96327,RED;
0.40231,2.02288,RED;
-0.00007,2,RED;
-0.37805,1.90026,RED;
-0.71759,1.73225,RED;
-1.00702,1.507,RED;
-1.23748,1.23739,RED;
-1.40314,0.93748,RED;
-1.50133,0.62181,RED;
-1.53249,0.30477,RED;
-1.5,-0.00006,RED;
-1.40987,-0.28049,RED;
-1.27031,-0.52624,RED;
-1.09128,-0.72923,RED;
-0.88385,-0.88392,RED;
-0.6597,-0.9874,RED;
-0.43048,-1.03938,RED;
-0.20724,-1.04209,RED;
0.00004,-1,RED;
0.18293,-0.91948,RED;
0.33488,-0.80838,RED;
0.45143,-0.67555,RED;
0.53035,-0.53031,RED;
0.57165,-0.38193,RED;
0.57744,-0.23915,RED;
0.5517,-0.10971,RED;
0.5,0.00002,RED;
