1.944543648,-1.944543648,FIRST
2.234574583,-1.493095001,FIRST
2.425183773,-1.00454401,FIRST
2.513262281,-0.49991895,FIRST
2.5,-1.22E-15,FIRST
2.390664121,0.47553266,FIRST
2.19421389,0.908873152,FIRST
1.922773478,1.284756164,FIRST
1.590990258,1.590990258,FIRST
1.215309885,1.818839777,FIRST
0.813202294,1.963244007,FIRST
0.402373789,2.022869641,FIRST
1.10E-15,2,FIRST
-0.377987499,1.900271481,FIRST
-0.717531436,1.732274123,FIRST
-1.006971047,1.507038672,FIRST
-1.237436867,1.237436867,FIRST
-1.403104971,0.937524768,FIRST
-1.50130424,0.621860578,FIRST
-1.532477001,0.304828628,FIRST
-1.5,9.18E-16,FIRST
-1.409878841,-0.280442338,FIRST
-1.270334357,-0.52618972,FIRST
-1.091303866,-0.729185931,FIRST
-0.883883476,-0.883883476,FIRST
-0.659739652,-0.987370165,FIRST
-0.430518861,-1.039364474,FIRST
-0.207283467,-1.04208436,FIRST
-2.45E-15,-1,FIRST
0.182897177,-0.9194862,FIRST
0.334848003,-0.808394591,FIRST
0.451400814,-0.67556906,FIRST
0.530330086,-0.530330086,FIRST
0.571635358,-0.381954535,FIRST
0.577424708,-0.239177145,FIRST
0.55169172,-0.109738306,FIRST
0.5,-3.67E-16,FIRST
-4.596194078,-4.596194078,FOURTH
-3.576483375,-5.352585629,FOURTH
-2.439606881,-5.88973202,FOURTH
-1.231507658,-6.191207083,FOURTH
-3.83E-16,-6.25,FOURTH
1.207121367,-6.068608922,FOURTH
2.343936023,-5.658762137,FOURTH
3.368144538,-5.040784525,FOURTH
4.242640687,-4.242640687,FOURTH
4.936850823,-3.298698259,FOURTH
5.427792254,-2.248265165,FOURTH
5.700814442,-1.133962497,FOURTH
5.75,-7.04E-16,FOURTH
5.578216282,1.109576206,FOURTH
5.19682237,2.152594307,FOURTH
4.625049718,3.090359421,FOURTH
3.889087297,3.889087297,FOURTH
3.020913142,4.521116017,FOURTH
2.056923449,4.965852487,FOURTH
1.036417336,5.210421802,FOURTH
9.64E-16,5.25,FOURTH
-1.012031045,5.087823642,FOURTH
-1.961252591,4.734882604,FOURTH
-2.812574305,4.209314912,FOURTH
-3.535533906,3.535533906,FOURTH
-4.105381211,2.743128026,FOURTH
-4.503912721,1.865581733,FOURTH
-4.720029162,0.938872175,FOURTH
-4.75,1.16E-15,FOURTH
-4.597431002,-0.914485884,FOURTH
-4.272942838,-1.769910875,FOURTH
-3.793580106,-2.534789188,FOURTH
-3.181980515,-3.181980515,FOURTH
-2.465342909,-3.689646405,FOURTH
-1.674240017,-4.041972955,FOURTH
-0.841327014,-4.229636522,FOURTH
-1.30E-15,-4.25,FOURTH
0.816940723,-4.107038362,FOURTH
1.578569159,-3.811003072,FOURTH
2.257004072,-3.3778453,FOURTH
2.828427125,-2.828427125,FOURTH
3.273911598,-2.187557793,FOURTH
3.580033188,-1.4828983,FOURTH
3.739243882,-0.743781853,FOURTH
3.75,-1.38E-15,FOURTH
3.616645721,0.719395562,FOURTH
3.349063305,1.387227442,FOURTH
2.962110494,1.979218955,FOURTH
2.474873734,2.474873734,FOURTH
1.909772676,2.858176792,FOURTH
1.291556584,3.118093422,FOURTH
0.646236692,3.248851241,FOURTH
1.39E-15,3.25,FOURTH
-0.621850401,3.126253081,FOURTH
-1.195885726,2.887123539,FOURTH
-1.701433839,2.546375688,FOURTH
-2.121320344,2.121320344,FOURTH
-2.442441986,1.631987559,FOURTH
-2.656153656,1.100214868,FOURTH
-2.758458601,0.548691531,FOURTH
-2.75,1.35E-15,FOURTH
-2.635860441,-0.52430524,FOURTH
-2.425183773,-1.00454401,FOURTH
-2.130640882,-1.423648722,FOURTH
-1.767766953,-1.767766953,FOURTH
-1.354202443,-2.02670718,FOURTH
-0.908873152,-2.19421389,FOURTH
-0.45114637,-2.268065961,FOURTH
-1.24E-15,-2.25,FOURTH
0.426760079,-2.145467801,FOURTH
0.813202294,-1.963244007,FOURTH
1.145863606,-1.714906075,FOURTH
1.414213562,-1.414213562,FOURTH
1.610972374,-1.076417326,FOURTH
1.732274123,-0.717531436,FOURTH
1.777673321,-0.353601209,FOURTH
1.75,-1.07E-15,FOURTH
1.655075161,0.329214918,FOURTH
1.50130424,0.621860578,FOURTH
1.299171269,0.868078489,FOURTH
1.060660172,1.060660172,FOURTH
0.79863221,1.195237568,FOURTH
0.52618972,1.270334357,FOURTH
0.256056048,1.287280681,FOURTH
3.06E-15,1.25,FOURTH
-0.231669757,1.16468252,FOURTH
-0.430518861,1.039364474,FOURTH
-0.590293373,0.883436463,FOURTH
-0.707106781,0.707106781,FOURTH
-0.779502762,0.520847093,FOURTH
-0.808394591,0.334848003,FOURTH
-0.79688804,0.158510887,FOURTH
-0.75,5.51E-16,FOURTH
-0.67428988,-0.134124596,FOURTH
-0.577424708,-0.239177145,FOURTH
-0.467701657,-0.312508256,FOURTH
-0.353553391,-0.353553391,FOURTH
-6.5,0,SECOND
-6.313805243,-1.255893948,SECOND
-5.88973202,-2.439606881,SECOND
-5.248651928,-3.507037096,SECOND
-4.419417382,-4.419417382,SECOND
-3.437590817,-5.144718226,SECOND
-2.343936023,-5.658762137,SECOND
-1.182735077,-5.946010762,SECOND
-3.67E-16,-6,SECOND
1.158348787,-5.823412602,SECOND
2.248265165,-5.427792254,SECOND
3.229251979,-4.832917122,SECOND
4.065863992,-4.065863992,SECOND
4.72898342,-3.1598057,SECOND
5.19682237,-2.152594307,SECOND
5.455618122,-1.085189916,SECOND
5.5,-6.74E-16,SECOND
5.333019962,1.060803626,SECOND
4.965852487,2.056923449,SECOND
4.417182315,2.951466863,SECOND
3.712310601,3.712310601,SECOND
2.882020584,4.313248614,SECOND
1.961252591,4.734882604,SECOND
0.987644755,4.965225482,SECOND
9.18E-16,5,SECOND
-0.963258465,4.842627322,SECOND
-1.865581733,4.503912721,SECOND
-2.673681746,4.001447509,SECOND
-3.358757211,3.358757211,SECOND
-3.897513808,2.604235467,SECOND
-4.272942838,1.769910875,SECOND
-4.474832842,0.890099594,SECOND
-4.5,1.10E-15,SECOND
-4.352234682,-0.865713304,SECOND
-4.041972955,-1.674240017,SECOND
-3.585712703,-2.39589663,SECOND
-3.00520382,-3.00520382,SECOND
-2.326450351,-3.481779002,SECOND
-1.578569159,-3.811003072,SECOND
-0.792554433,-3.984440202,SECOND
-1.22E-15,-4,SECOND
0.768168143,-3.861842042,SECOND
1.4828983,-3.580033188,SECOND
2.118111513,-3.169977897,SECOND
2.651650429,-2.651650429,SECOND
3.066044195,-2.048665234,SECOND
3.349063305,-1.387227442,SECOND
3.494047561,-0.695009272,SECOND
3.5,-1.29E-15,SECOND
3.371449401,0.670622982,SECOND
3.118093422,1.291556584,SECOND
2.754243091,1.840326397,SECOND
2.298097039,2.298097039,SECOND
1.770880118,2.650309389,SECOND
1.195885726,2.887123539,SECOND
0.597464111,3.003654921,SECOND
1.29E-15,3,SECOND
-0.573077821,2.881056761,SECOND
-1.100214868,2.656153656,SECOND
-1.56254128,2.338508285,SECOND
-1.944543648,1.944543648,SECOND
-2.234574583,1.493095001,SECOND
-2.425183773,1.00454401,SECOND
-2.513262281,0.49991895,SECOND
-2.5,1.22E-15,SECOND
-2.390664121,-0.47553266,SECOND
-2.19421389,-0.908873152,SECOND
-1.922773478,-1.284756164,SECOND
-1.590990258,-1.590990258,SECOND
-1.215309885,-1.818839777,SECOND
-0.813202294,-1.963244007,SECOND
-0.402373789,-2.022869641,SECOND
-1.10E-15,-2,SECOND
0.377987499,-1.900271481,SECOND
0.717531436,-1.732274123,SECOND
1.006971047,-1.507038672,SECOND
1.237436867,-1.237436867,SECOND
1.403104971,-0.937524768,SECOND
1.50130424,-0.621860578,SECOND
1.532477001,-0.304828628,SECOND
1.5,-9.18E-16,SECOND
1.409878841,0.280442338,SECOND
1.270334357,0.52618972,SECOND
1.091303866,0.729185931,SECOND
0.883883476,0.883883476,SECOND
0.659739652,0.987370165,SECOND
0.430518861,1.039364474,SECOND
0.207283467,1.04208436,SECOND
2.45E-15,1,SECOND
-0.182897177,0.9194862,SECOND
-0.334848003,0.808394591,SECOND
-0.451400814,0.67556906,SECOND
-0.530330086,0.530330086,SECOND
-0.571635358,0.381954535,SECOND
-0.577424708,0.239177145,SECOND
-0.55169172,0.109738306,SECOND
-0.5,3.67E-16,SECOND
4.596194078,4.596194078,THIRD
3.576483375,5.352585629,THIRD
2.439606881,5.88973202,THIRD
1.231507658,6.191207083,THIRD
3.83E-16,6.25,THIRD
-1.207121367,6.068608922,THIRD
-2.343936023,5.658762137,THIRD
-3.368144538,5.040784525,THIRD
-4.242640687,4.242640687,THIRD
-4.936850823,3.298698259,THIRD
-5.427792254,2.248265165,THIRD
-5.700814442,1.133962497,THIRD
-5.75,7.04E-16,THIRD
-5.578216282,-1.109576206,THIRD
-5.19682237,-2.152594307,THIRD
-4.625049718,-3.090359421,THIRD
-3.889087297,-3.889087297,THIRD
-3.020913142,-4.521116017,THIRD
-2.056923449,-4.965852487,THIRD
-1.036417336,-5.210421802,THIRD
-9.64E-16,-5.25,THIRD
1.012031045,-5.087823642,THIRD
1.961252591,-4.734882604,THIRD
2.812574305,-4.209314912,THIRD
3.535533906,-3.535533906,THIRD
4.105381211,-2.743128026,THIRD
4.503912721,-1.865581733,THIRD
4.720029162,-0.938872175,THIRD
4.75,-1.16E-15,THIRD
4.597431002,0.914485884,THIRD
4.272942838,1.769910875,THIRD
3.793580106,2.534789188,THIRD
3.181980515,3.181980515,THIRD
2.465342909,3.689646405,THIRD
1.674240017,4.041972955,THIRD
0.841327014,4.229636522,THIRD
1.30E-15,4.25,THIRD
-0.816940723,4.107038362,THIRD
-1.578569159,3.811003072,THIRD
-2.257004072,3.3778453,THIRD
-2.828427125,2.828427125,THIRD
-3.273911598,2.187557793,THIRD
-3.580033188,1.4828983,THIRD
-3.739243882,0.743781853,THIRD
-3.75,1.38E-15,THIRD
-3.616645721,-0.719395562,THIRD
-3.349063305,-1.387227442,THIRD
-2.962110494,-1.979218955,THIRD
-2.474873734,-2.474873734,THIRD
-1.909772676,-2.858176792,THIRD
-1.291556584,-3.118093422,THIRD
-0.646236692,-3.248851241,THIRD
-1.39E-15,-3.25,THIRD
0.621850401,-3.126253081,THIRD
1.195885726,-2.887123539,THIRD
1.701433839,-2.546375688,THIRD
2.121320344,-2.121320344,THIRD
2.442441986,-1.631987559,THIRD
2.656153656,-1.100214868,THIRD
2.758458601,-0.548691531,THIRD
2.75,-1.35E-15,THIRD
2.635860441,0.52430524,THIRD
2.425183773,1.00454401,THIRD
2.130640882,1.423648722,THIRD
1.767766953,1.767766953,THIRD
1.354202443,2.02670718,THIRD
0.908873152,2.19421389,THIRD
0.45114637,2.268065961,THIRD
1.24E-15,2.25,THIRD
-0.426760079,2.145467801,THIRD
-0.813202294,1.963244007,THIRD
-1.145863606,1.714906075,THIRD
-1.414213562,1.414213562,THIRD
-1.610972374,1.076417326,THIRD
-1.732274123,0.717531436,THIRD
-1.777673321,0.353601209,THIRD
-1.75,1.07E-15,THIRD
-1.655075161,-0.329214918,THIRD
-1.50130424,-0.621860578,THIRD
-1.299171269,-0.868078489,THIRD
-1.060660172,-1.060660172,THIRD
-0.79863221,-1.195237568,THIRD
-0.52618972,-1.270334357,THIRD
-0.256056048,-1.287280681,THIRD
-3.06E-15,-1.25,THIRD
0.231669757,-1.16468252,THIRD
0.430518861,-1.039364474,THIRD
0.590293373,-0.883436463,THIRD
0.707106781,-0.707106781,THIRD
0.779502762,-0.520847093,THIRD
0.808394591,-0.334848003,THIRD
0.79688804,-0.158510887,THIRD
0.75,-5.51E-16,THIRD
0.67428988,0.134124596,THIRD
0.577424708,0.239177145,THIRD
0.467701657,0.312508256,THIRD
0.353553391,0.353553391,THIRD
