-1.237436867,1.237436867,RED
-1.403104971,0.937524768,RED
-1.50130424,0.621860578,RED
-1.532477001,0.304828628,RED
-1.5,9.18E-16,RED
-1.409878841,-0.280442338,RED
-1.270334357,-0.52618972,RED
-1.091303866,-0.729185931,RED
-0.883883476,-0.883883476,RED
-0.659739652,-0.987370165,RED
-0.430518861,-1.039364474,RED
-0.207283467,-1.04208436,RED
-2.45E-15,-1,RED
0.182897177,-0.9194862,RED
0.334848003,-0.808394591,RED
0.451400814,-0.67556906,RED
0.530330086,-0.530330086,RED
0.571635358,-0.381954535,RED
0.577424708,-0.239177145,RED
0.55169172,-0.109738306,RED
0.5,-3.67E-16,RED
0.42909356,0.085352016,RED
0.346454825,0.143506287,RED
0.259834254,0.173615698,RED
0.176776695,0.176776695,RED
0.104169419,0.155900552,RED
0.047835429,0.115484942,RED
0.012193145,0.06129908,RED
0,0,RED
0.012193145,-0.06129908,RED
0.047835429,-0.115484942,RED
0.104169419,-0.155900552,RED
0.176776695,-0.176776695,RED
0.259834254,-0.173615698,RED
0.346454825,-0.143506287,RED
0.42909356,-0.085352016,RED
0.5,-4.29E-16,RED
0.55169172,0.109738306,RED
0.577424708,0.239177145,RED
0.571635358,0.381954535,RED
0.530330086,0.530330086,RED
0.451400814,0.67556906,RED
0.334848003,0.808394591,RED
0.182897177,0.9194862,RED
2.69E-15,1,RED
-0.207283467,1.04208436,RED
-0.430518861,1.039364474,RED
-0.659739652,0.987370165,RED
-0.883883476,0.883883476,RED
-1.091303866,0.729185931,RED
-1.270334357,0.52618972,RED
-1.409878841,0.280442338,RED
-1.5,1.47E-15,RED
-1.532477001,-0.304828628,RED
-1.50130424,-0.621860578,RED
-1.403104971,-0.937524768,RED
-1.237436867,-1.237436867,RED
-1.006971047,-1.507038672,RED
-0.717531436,-1.732274123,RED
-0.377987499,-1.900271481,RED
1.47E-15,-2,RED
0.402373789,-2.022869641,RED
0.813202294,-1.963244007,RED
1.215309885,-1.818839777,RED
1.590990258,-1.590990258,RED
1.922773478,-1.284756164,RED
2.19421389,-0.908873152,RED
2.390664121,-0.47553266,RED
2.5,-2.76E-15,RED
2.513262281,0.49991895,RED
2.425183773,1.00454401,RED
2.234574583,1.493095001,RED
1.944543648,1.944543648,RED
1.56254128,2.338508285,RED
1.100214868,2.656153656,RED
0.573077821,2.881056761,RED
8.82E-15,3,RED
-0.597464111,3.003654921,RED
-1.195885726,2.887123539,RED
-1.770880118,2.650309389,RED
-2.298097039,2.298097039,RED
-2.754243091,1.840326397,RED
-3.118093422,1.291556584,RED
-3.371449401,0.670622982,RED
-3.5,4.29E-15,RED
-3.494047561,-0.695009272,RED
-3.349063305,-1.387227442,RED
-3.066044195,-2.048665234,RED
-2.651650429,-2.651650429,RED
-2.118111513,-3.169977897,RED
-1.4828983,-3.580033188,RED
-0.768168143,-3.861842042,RED
1.96E-15,-4,RED
